X_Scale,Y_Scale,Weird_na,Weird_Depth_na,The_Weird,Weird_Depth,Weird_FileNum,Weird_SurfElev,X_EPSG_3031,Y_EPSG_3031,
15.66758693,-131.0192734,-9999,-9999,,,,,,156675.8693,-1310192.734
15.67706291,-131.0192657,-9999,-9999,,,,,,156770.6291,-1310192.657
15.68653842,-131.0192604,-9999,-9999,,,,,,156865.3842,-1310192.604
15.6960136,-131.0192574,-9999,-9999,,,,,,156960.136,-1310192.574
15.70548841,-131.0192575,-9999,-9999,,,,,,157054.8841,-1310192.575
15.71496264,-131.0192593,-9999,-9999,,,,,,157149.6264,-1310192.593
15.7244366,-131.0192612,-9999,-9999,,,,,,157244.366,-1310192.612
15.73391094,-131.0192619,-9999,-9999,,,,,,157339.1094,-1310192.619
15.74338603,-131.0192604,-9999,-9999,,,,,,157433.8603,-1310192.604
15.75286183,-131.0192568,-9999,-9999,,,,,,157528.6183,-1310192.568
15.76233854,-131.0192514,-9999,-9999,,,,,,157623.3854,-1310192.514
15.77181618,-131.019246,-9999,-9999,,,,,,157718.1618,-1310192.46
15.78129413,-131.0192427,-9999,-9999,,,,,,157812.9413,-1310192.427
15.79077198,-131.0192425,-9999,-9999,,,,,,157907.7198,-1310192.425
15.80024934,-131.0192443,-9999,-9999,,,,,,158002.4934,-1310192.443
15.80972607,-131.0192458,-9999,-9999,,,,,,158097.2607,-1310192.458
15.81920185,-131.0192445,-9999,-9999,,,,,,158192.0185,-1310192.445
15.82867658,-131.019241,-9999,-9999,,,,,,158286.7658,-1310192.41
15.83814992,-131.0192362,-9999,-9999,,,,,,158381.4992,-1310192.362
15.84762124,-131.019232,-9999,-9999,,,,,,158476.2124,-1310192.32
15.85709035,-131.0192298,-9999,-9999,,,,,,158570.9035,-1310192.298
15.86655753,-131.0192294,-9999,-9999,,,,,,158665.5753,-1310192.294
15.87602335,-131.0192303,-9999,-9999,,,,,,158760.2335,-1310192.303
15.88548808,-131.0192319,-9999,-9999,,,,,,158854.8808,-1310192.319
15.89495195,-131.0192326,-9999,-9999,,,,,,158949.5195,-1310192.326
15.90441514,-131.0192317,-9999,-9999,,,,,,159044.1514,-1310192.317
15.91387838,-131.0192295,-9999,-9999,,,,,,159138.7838,-1310192.295
15.92334235,-131.0192259,-9999,-9999,,,,,,159233.4235,-1310192.259
15.93280769,-131.0192204,-9999,-9999,,,,,,159328.0769,-1310192.204
15.94227383,-131.0192142,-9999,-9999,,,,,,159422.7383,-1310192.142
15.95174061,-131.0192085,-9999,-9999,,,,,,159517.4061,-1310192.085
15.96120847,-131.019203,-9999,-9999,,,,,,159612.0847,-1310192.03
15.970677,-131.0191964,-9999,-9999,,,,,,159706.77,-1310191.964
15.98014562,-131.019189,-9999,-9999,,,,,,159801.4562,-1310191.89
15.98961355,-131.0191807,-9999,-9999,,,,,,159896.1355,-1310191.807
15.99908082,-131.019172,-9999,-9999,,,,,,159990.8082,-1310191.72
16.00854756,-131.0191632,-9999,-9999,,,,,,160085.4756,-1310191.632
16.01801391,-131.019154,-9999,-9999,,,,,,160180.1391,-1310191.54
16.02747955,-131.0191451,-9999,-9999,,,,,,160274.7955,-1310191.451
16.03694382,-131.0191363,-9999,-9999,,,,,,160369.4382,-1310191.363
16.04640651,-131.0191269,-9999,-9999,,,,,,160464.0651,-1310191.269
16.05586733,-131.019116,-9999,-9999,,,,,,160558.6733,-1310191.16
16.06532634,-131.0191048,-9999,-9999,,,,,,160653.2634,-1310191.048
16.0747831,-131.0190946,-9999,-9999,,,,,,160747.831,-1310190.946
16.08423758,-131.0190867,-9999,-9999,,,,,,160842.3758,-1310190.867
16.09368988,-131.0190827,-9999,-9999,,,,,,160936.8988,-1310190.827
16.10314007,-131.0190835,-9999,-9999,,,,,,161031.4007,-1310190.835
16.11258801,-131.0190873,-9999,-9999,,,,,,161125.8801,-1310190.873
16.12203389,-131.0190932,-9999,-9999,,,,,,161220.3389,-1310190.932
16.13147788,-131.0191008,-9999,-9999,,,,,,161314.7788,-1310191.008
16.14092022,-131.019109,-9999,-9999,,,,,,161409.2022,-1310191.09
16.15036202,-131.0191158,-9999,-9999,,,,,,161503.6202,-1310191.158
16.15980365,-131.0191211,-9999,-9999,,,,,,161598.0365,-1310191.211
16.16924587,-131.0191228,-9999,-9999,,,,,,161692.4587,-1310191.228
16.17868939,-131.0191192,-9999,-9999,,,,,,161786.8939,-1310191.192
16.1881339,-131.0191102,-9999,-9999,,,,,,161881.339,-1310191.102
16.1975801,-131.0190978,-9999,-9999,,,,,,161975.801,-1310190.978
16.20702778,-131.0190853,-9999,-9999,,,,,,162070.2778,-1310190.853
16.21647668,-131.0190751,-9999,-9999,,,,,,162164.7668,-1310190.751
16.22592625,-131.0190669,-9999,-9999,,,,,,162259.2625,-1310190.669
16.23537626,-131.0190608,-9999,-9999,,,,,,162353.7626,-1310190.608
16.24482681,-131.0190577,-9999,-9999,,,,,,162448.2681,-1310190.577
16.25427691,-131.0190574,-9999,-9999,,,,,,162542.7691,-1310190.574
16.26372703,-131.0190581,-9999,-9999,,,,,,162637.2703,-1310190.581
16.27317747,-131.0190583,-9999,-9999,,,,,,162731.7747,-1310190.583
16.28262802,-131.0190549,-9999,-9999,,,,,,162826.2802,-1310190.549
16.2920788,-131.019048,-9999,-9999,,,,,,162920.788,-1310190.48
16.30152934,-131.0190398,-9999,-9999,,,,,,163015.2934,-1310190.398
16.31097938,-131.019032,-9999,-9999,,,,,,163109.7938,-1310190.32
16.32042925,-131.019026,-9999,-9999,,,,,,163204.2925,-1310190.26
16.32987882,-131.0190202,-9999,-9999,,,,,,163298.7882,-1310190.202
16.33932808,-131.0190118,-9999,-9999,,,,,,163393.2808,-1310190.118
16.3487768,-131.0190018,-0.05761,-9999,-5.761,,,,,163487.768,-1310190.018
16.3582237,-131.0189924,-0.05856,-9999,-5.856,,,,,163582.237,-1310189.924
16.36766858,-131.0189843,-0.05924,-9999,-5.924,,,,,163676.6858,-1310189.843
16.3771104,-131.0189791,-0.05981,-9999,-5.981,,,,,163771.104,-1310189.791
16.38654881,-131.0189788,-0.05981,-9999,-5.981,,,,,163865.4881,-1310189.788
16.39598347,-131.0189829,-0.06096,-9999,-6.096,,,,,163959.8347,-1310189.829
16.40541376,-131.0189924,-0.06096,-9999,-6.096,,,,,164054.1376,-1310189.924
16.4148387,-131.0190076,-0.06041,-9999,-6.041,,,,,164148.387,-1310190.076
16.42425815,-131.0190246,-0.06159,-9999,-6.159,,,,,164242.5815,-1310190.246
16.43367194,-131.0190396,-0.06159,-9999,-6.159,,,,,164336.7194,-1310190.396
16.44307949,-131.0190522,-0.06159,-9999,-6.159,,,,,164430.7949,-1310190.522
16.45248039,-131.0190618,-0.06159,-9999,-6.159,,,,,164524.8039,-1310190.618
16.46187455,-131.0190698,-0.06159,-9999,-6.159,,,,,164618.7455,-1310190.698
16.47126196,-131.0190771,-0.06159,-9999,-6.159,,,,,164712.6196,-1310190.771
16.48064314,-131.0190835,-0.06159,-9999,-6.159,,,,,164806.4314,-1310190.835
16.49001923,-131.0190882,-0.06159,-9999,-6.159,,,,,164900.1923,-1310190.882
16.49939164,-131.0190921,-0.06543,-9999,-6.543,,,,,164993.9164,-1310190.921
16.50876138,-131.0190953,-0.06543,-9999,-6.543,,,,,165087.6138,-1310190.953
16.51812968,-131.0190978,-0.06543,-9999,-6.543,,,,,165181.2968,-1310190.978
16.52749749,-131.0190998,-0.06543,-9999,-6.543,,,,,165274.9749,-1310190.998
16.53686672,-131.0191002,-0.06543,-9999,-6.543,,,,,165368.6672,-1310191.002
16.54623858,-131.0190991,-0.06543,-9999,-6.543,,,,,165462.3858,-1310190.991
16.55561394,-131.019098,-0.06543,-9999,-6.543,,,,,165556.1394,-1310190.98
16.56499341,-131.0190977,-0.06543,-9999,-6.543,,,,,165649.9341,-1310190.977
16.57437775,-131.0190989,-0.06543,-9999,-6.543,,,,,165743.7775,-1310190.989
16.58376799,-131.0191016,-0.06443,-9999,-6.443,,,,,165837.6799,-1310191.016
16.5931642,-131.0191063,-0.06675,-9999,-6.675,,,,,165931.642,-1310191.063
16.60256684,-131.0191126,-0.06593,-9999,-6.593,,,,,166025.6684,-1310191.126
16.61197574,-131.0191199,-0.06451,-9999,-6.451,,,,,166119.7574,-1310191.199
16.62139074,-131.0191272,-0.06646,-9999,-6.646,,,,,166213.9074,-1310191.272
16.63081092,-131.019133,-0.06678,-9999,-6.678,,,,,166308.1092,-1310191.33
16.64023537,-131.0191369,-0.06667,-9999,-6.667,,,,,166402.3537,-1310191.369
16.64966265,-131.0191382,-0.06667,-9999,-6.667,,,,,166496.6265,-1310191.382
16.65909149,-131.019136,-0.06667,-9999,-6.667,,,,,166590.9149,-1310191.36
16.66852057,-131.0191305,-0.06667,-9999,-6.667,,,,,166685.2057,-1310191.305
16.67794823,-131.0191248,-0.06667,-9999,-6.667,,,,,166779.4823,-1310191.248
16.68737357,-131.0191196,-0.06667,-9999,-6.667,,,,,166873.7357,-1310191.196
16.69679605,-131.019116,-0.06343,-9999,-6.343,,,,,166967.9605,-1310191.16
16.70621585,-131.0191138,-0.06343,-9999,-6.343,,,,,167062.1585,-1310191.138
16.71563398,-131.0191121,-0.06343,-9999,-6.343,,,,,167156.3398,-1310191.121
16.72504981,-131.0191129,-0.06343,-9999,-6.343,,,,,167250.4981,-1310191.129
16.73446285,-131.0191161,-0.06343,-9999,-6.343,,,,,167344.6285,-1310191.161
16.74387372,-131.0191208,-0.06343,-9999,-6.343,,,,,167438.7372,-1310191.208
16.75328283,-131.0191268,-0.06343,-9999,-6.343,,,,,167532.8283,-1310191.268
16.76269067,-131.0191344,-0.06407,-9999,-6.407,,,,,167626.9067,-1310191.344
16.77209714,-131.0191416,-0.06388,-9999,-6.388,,,,,167720.9714,-1310191.416
16.78150245,-131.0191456,-0.06388,-9999,-6.388,,,,,167815.0245,-1310191.456
16.79090747,-131.0191449,-0.06388,-9999,-6.388,,,,,167909.0747,-1310191.449
16.80031253,-131.0191395,-0.06388,-9999,-6.388,,,,,168003.1253,-1310191.395
16.80971768,-131.0191319,-0.06388,-9999,-6.388,,,,,168097.1768,-1310191.319
16.81912258,-131.0191232,-0.06388,-9999,-6.388,,,,,168191.2258,-1310191.232
16.8285273,-131.0191132,-0.06388,-9999,-6.388,,,,,168285.273,-1310191.132
16.83793194,-131.0191024,-0.06388,-9999,-6.388,,,,,168379.3194,-1310191.024
16.84733579,-131.0190926,-0.06388,-9999,-6.388,,,,,168473.3579,-1310190.926
16.85673888,-131.0190854,-0.06388,-9999,-6.388,,,,,168567.3888,-1310190.854
16.86614064,-131.0190805,-0.06388,-9999,-6.388,,,,,168661.4064,-1310190.805
16.87554162,-131.019077,-0.07579,-9999,-7.579,,,,,168755.4162,-1310190.77
16.88494235,-131.0190742,-0.07579,-9999,-7.579,,,,,168849.4235,-1310190.742
16.89434196,-131.0190727,-0.07579,-9999,-7.579,,,,,168943.4196,-1310190.727
16.90374057,-131.0190747,-0.07579,-9999,-7.579,,,,,169037.4057,-1310190.747
16.91313871,-131.0190801,-0.07579,-9999,-7.579,,,,,169131.3871,-1310190.801
16.92253587,-131.0190869,-0.07579,-9999,-7.579,,,,,169225.3587,-1310190.869
16.9319322,-131.0190949,-0.07579,-9999,-7.579,,,,,169319.322,-1310190.949
16.94132726,-131.0191044,-0.07579,-9999,-7.579,,,,,169413.2726,-1310191.044
16.95072082,-131.0191142,-0.07579,-9999,-7.579,,,,,169507.2082,-1310191.142
16.96011306,-131.0191266,-0.07579,-9999,-7.579,,,,,169601.1306,-1310191.266
16.96950365,-131.0191443,-0.07658,-9999,-7.658,,,,,169695.0365,-1310191.443
16.97889326,-131.0191682,-0.07551,-9999,-7.551,,,,,169788.9326,-1310191.682
16.98828262,-131.0191964,-0.07343,-9999,-7.343,,,,,169882.8262,-1310191.964
16.99767182,-131.0192262,-0.07341,-9999,-7.341,,,,,169976.7182,-1310192.262
17.00706047,-131.0192551,-0.07341,-9999,-7.341,,,,,170070.6047,-1310192.551
17.01644887,-131.0192831,-0.07341,-9999,-7.341,,,,,170164.4887,-1310192.831
17.02583736,-131.0193116,-0.07666,-9999,-7.666,,,,,170258.3736,-1310193.116
17.03522623,-131.0193402,-0.07666,-9999,-7.666,,,,,170352.2623,-1310193.402
17.04461575,-131.0193677,-0.07666,-9999,-7.666,,,,,170446.1575,-1310193.677
17.05400581,-131.0193932,-0.07666,-9999,-7.666,,,,,170540.0581,-1310193.932
17.06339644,-131.0194158,-0.07835,-9999,-7.835,,,,,170633.9644,-1310194.158
17.07278725,-131.019436,-0.08104,-9999,-8.104,,,,,170727.8725,-1310194.36
17.0821787,-131.019455,-0.08104,-9999,-8.104,,,,,170821.787,-1310194.55
17.0915705,-131.0194729,-0.08104,-9999,-8.104,,,,,170915.705,-1310194.729
17.10096287,-131.0194912,-0.08104,-9999,-8.104,,,,,171009.6287,-1310194.912
17.11035529,-131.0195127,-0.08104,-9999,-8.104,,,,,171103.5529,-1310195.127
17.11974753,-131.019539,-0.08104,-9999,-8.104,,,,,171197.4753,-1310195.39
17.12914035,-131.0195693,-0.06907,-9999,-6.907,,,,,171291.4035,-1310195.693
17.13853363,-131.0196018,-0.06907,-9999,-6.907,,,,,171385.3363,-1310196.018
17.14792738,-131.0196347,-0.06907,-9999,-6.907,,,,,171479.2738,-1310196.347
17.15732121,-131.0196663,-0.06953,-9999,-6.953,,,,,171573.2121,-1310196.663
17.1667153,-131.0196964,-0.06953,-9999,-6.953,,,,,171667.153,-1310196.964
17.1761104,-131.019725,-0.07066,-9999,-7.066,,,,,171761.104,-1310197.25
17.18550631,-131.0197515,-0.07302,-9999,-7.302,,,,,171855.0631,-1310197.515
17.19490268,-131.0197759,-0.07453,-9999,-7.453,,,,,171949.0268,-1310197.759
17.20429876,-131.0197984,-0.07571,-9999,-7.571,,,,,172042.9876,-1310197.984
17.2136943,-131.0198204,-0.07571,-9999,-7.571,,,,,172136.943,-1310198.204
17.22308941,-131.019843,-0.07571,-9999,-7.571,,,,,172230.8941,-1310198.43
17.23248409,-131.0198668,-0.09142,-9999,-9.142,,,,,172324.8409,-1310198.668
17.24187731,-131.019894,-0.09142,-9999,-9.142,,,,,172418.7731,-1310198.94
17.2512683,-131.0199268,-0.09142,-9999,-9.142,,,,,172512.683,-1310199.268
17.2606573,-131.0199662,-0.09206,-9999,-9.206,,,,,172606.573,-1310199.662
17.27004578,-131.0200076,-0.09282,-9999,-9.282,,,,,172700.4578,-1310200.076
17.27943439,-131.0200466,-0.09282,-9999,-9.282,,,,,172794.3439,-1310200.466
17.28882337,-131.0200799,-0.09267,-9999,-9.267,,,,,172888.2337,-1310200.799
17.29821266,-131.0201069,-0.09267,-9999,-9.267,,,,,172982.1266,-1310201.069
17.3076026,-131.0201284,-0.09267,-9999,-9.267,,,,,173076.026,-1310201.284
17.31699384,-131.0201452,-0.09267,-9999,-9.267,,,,,173169.9384,-1310201.452
17.32638698,-131.0201579,-0.08144,-9999,-8.144,,,,,173263.8698,-1310201.579
17.33578181,-131.0201683,-0.08144,-9999,-8.144,,,,,173357.8181,-1310201.683
17.34517834,-131.0201774,-0.08144,-9999,-8.144,,,,,173451.7834,-1310201.774
17.35457656,-131.0201874,-0.08144,-9999,-8.144,,,,,173545.7656,-1310201.874
17.36397559,-131.0202011,-0.08144,-9999,-8.144,,,,,173639.7559,-1310202.011
17.37337599,-131.0202211,-0.08021,-9999,-8.021,,,,,173733.7599,-1310202.211
17.3827776,-131.0202481,-0.08531,-9999,-8.531,,,,,173827.776,-1310202.481
17.39218053,-131.0202808,-0.08556,-9999,-8.556,,,,,173921.8053,-1310202.808
17.40158385,-131.0203162,-0.08459,-9999,-8.459,,,,,174015.8385,-1310203.162
17.41098757,-131.0203522,-0.08459,-9999,-8.459,,,,,174109.8757,-1310203.522
17.42039196,-131.0203861,-0.08459,-9999,-8.459,,,,,174203.9196,-1310203.861
17.42979537,-131.0204181,-0.08459,-9999,-8.459,,,,,174297.9537,-1310204.181
17.43919847,-131.0204463,-0.08459,-9999,-8.459,,,,,174391.9847,-1310204.463
17.44860164,-131.020466,-0.08459,-9999,-8.459,,,,,174486.0164,-1310204.66
17.45800559,-131.0204757,-0.08459,-9999,-8.459,,,,,174580.0559,-1310204.757
17.46741051,-131.0204785,-0.08459,-9999,-8.459,,,,,174674.1051,-1310204.785
17.47681595,-131.020476,-0.08459,-9999,-8.459,,,,,174768.1595,-1310204.76
17.4862227,-131.0204719,-0.09641,-9999,-9.641,,,,,174862.227,-1310204.719
17.49563078,-131.0204692,-0.09641,-9999,-9.641,,,,,174956.3078,-1310204.692
17.50504018,-131.0204679,-0.09641,-9999,-9.641,,,,,175050.4018,-1310204.679
17.51445191,-131.0204702,-0.09641,-9999,-9.641,,,,,175144.5191,-1310204.702
17.52386557,-131.0204751,-0.09641,-9999,-9.641,,,,,175238.6557,-1310204.751
17.53328186,-131.0204835,-0.09641,-9999,-9.641,,,,,175332.8186,-1310204.835
17.54270013,-131.0204951,-0.09641,-9999,-9.641,,,,,175427.0013,-1310204.951
17.55212141,-131.0205062,-0.09639,-9999,-9.639,,,,,175521.2141,-1310205.062
17.56154564,-131.0205168,-0.09639,-9999,-9.639,,,,,175615.4564,-1310205.168
17.57097211,-131.0205225,-0.09639,-9999,-9.639,,,,,175709.7211,-1310205.225
17.58040113,-131.0205252,-0.09639,-9999,-9.639,,,,,175804.0113,-1310205.252
17.5898326,-131.0205255,-0.09639,-9999,-9.639,,,,,175898.326,-1310205.255
17.59926662,-131.0205237,-0.09639,-9999,-9.639,,,,,175992.6662,-1310205.237
17.6087022,-131.020521,-0.09639,-9999,-9.639,,,,,176087.022,-1310205.21
17.61813919,-131.020517,-0.09639,-9999,-9.639,,,,,176181.3919,-1310205.17
17.62757746,-131.0205115,-0.09639,-9999,-9.639,,,,,176275.7746,-1310205.115
17.63701653,-131.020507,-0.09639,-9999,-9.639,,,,,176370.1653,-1310205.07
17.64645517,-131.0205066,-0.08662,-9999,-8.662,,,,,176464.5517,-1310205.066
17.65589393,-131.0205105,-0.08662,-9999,-8.662,,,,,176558.9393,-1310205.105
17.66533317,-131.0205181,-0.08662,-9999,-8.662,,,,,176653.3317,-1310205.181
17.67477254,-131.0205282,-0.08662,-9999,-8.662,,,,,176747.7254,-1310205.282
17.68421205,-131.0205385,-0.08662,-9999,-8.662,,,,,176842.1205,-1310205.385
17.69365148,-131.020548,-0.08662,-9999,-8.662,,,,,176936.5148,-1310205.48
17.70309043,-131.0205579,-0.08662,-9999,-8.662,,,,,177030.9043,-1310205.579
17.71252856,-131.0205692,-0.08662,-9999,-8.662,,,,,177125.2856,-1310205.692
17.72196643,-131.0205823,-0.08662,-9999,-8.662,,,,,177219.6643,-1310205.823
17.7314044,-131.0205945,-0.08662,-9999,-8.662,,,,,177314.044,-1310205.945
17.74084331,-131.0206067,-0.08793,-9999,-8.793,,,,,177408.4331,-1310206.067
17.75028257,-131.020621,-0.08974,-9999,-8.974,,,,,177502.8257,-1310206.21
17.75972217,-131.0206389,-0.08974,-9999,-8.974,,,,,177597.2217,-1310206.389
17.7691622,-131.0206579,-0.08961,-9999,-8.961,,,,,177691.622,-1310206.579
17.77860264,-131.0206744,-0.09414,-9999,-9.414,,,,,177786.0264,-1310206.744
17.78804386,-131.0206864,-0.09414,-9999,-9.414,,,,,177880.4386,-1310206.864
17.79748578,-131.0206945,-0.09475,-9999,-9.475,,,,,177974.8578,-1310206.945
17.80692842,-131.0206996,-0.09441,-9999,-9.441,,,,,178069.2842,-1310206.996
17.81637077,-131.020703,-0.09441,-9999,-9.441,,,,,178163.7077,-1310207.03
17.82581278,-131.020707,-0.09441,-9999,-9.441,,,,,178258.1278,-1310207.07
17.83525458,-131.0207123,-0.09441,-9999,-9.441,,,,,178352.5458,-1310207.123
17.84469533,-131.0207191,-0.09441,-9999,-9.441,,,,,178446.9533,-1310207.191
17.85413427,-131.0207278,-0.09441,-9999,-9.441,,,,,178541.3427,-1310207.278
17.86357046,-131.0207398,-0.07381,-9999,-7.381,,,,,178635.7046,-1310207.398
17.87300433,-131.0207564,-0.07381,-9999,-7.381,,,,,178730.0433,-1310207.564
17.88243526,-131.0207778,-0.07381,-9999,-7.381,,,,,178824.3526,-1310207.778
17.89186323,-131.0208011,-0.07381,-9999,-7.381,,,,,178918.6323,-1310208.011
17.90128896,-131.0208217,-0.07381,-9999,-7.381,,,,,179012.8896,-1310208.217
17.91071299,-131.0208387,-0.07425,-9999,-7.425,,,,,179107.1299,-1310208.387
17.92013493,-131.0208538,-0.07278,-9999,-7.278,,,,,179201.3493,-1310208.538
17.92955473,-131.0208687,-0.07278,-9999,-7.278,,,,,179295.5473,-1310208.687
17.93897296,-131.020882,-0.07278,-9999,-7.278,,,,,179389.7296,-1310208.82
17.94839052,-131.0208926,-0.07278,-9999,-7.278,,,,,179483.9052,-1310208.926
17.95780733,-131.0208992,-0.07278,-9999,-7.278,,,,,179578.0733,-1310208.992
17.9672228,-131.0209029,-0.07278,-9999,-7.278,,,,,179672.228,-1310209.029
17.97663636,-131.0209061,-0.07278,-9999,-7.278,,,,,179766.3636,-1310209.061
17.9860479,-131.0209115,-0.07278,-9999,-7.278,,,,,179860.479,-1310209.115
17.99545751,-131.020919,-0.07278,-9999,-7.278,,,,,179954.5751,-1310209.19
18.00486564,-131.0209271,-0.07278,-9999,-7.278,,,,,180048.6564,-1310209.271
18.01427257,-131.0209319,-0.07278,-9999,-7.278,,,,,180142.7257,-1310209.319
18.02367821,-131.0209335,-0.07661,-9999,-7.661,,,,,180236.7821,-1310209.335
18.0330834,-131.0209331,-0.07661,-9999,-7.661,,,,,180330.834,-1310209.331
18.04248861,-131.0209326,-0.07661,-9999,-7.661,,,,,180424.8861,-1310209.326
18.05189358,-131.0209325,-0.07661,-9999,-7.661,,,,,180518.9358,-1310209.325
18.06129838,-131.0209319,-0.07661,-9999,-7.661,,,,,180612.9838,-1310209.319
18.07070364,-131.0209307,-0.07661,-9999,-7.661,,,,,180707.0364,-1310209.307
18.08011004,-131.0209291,-0.07661,-9999,-7.661,,,,,180801.1004,-1310209.291
18.08951742,-131.0209272,-0.07661,-9999,-7.661,,,,,180895.1742,-1310209.272
18.09892656,-131.0209272,-0.07661,-9999,-7.661,,,,,180989.2656,-1310209.272
18.108338,-131.0209282,-0.07661,-9999,-7.661,,,,,181083.38,-1310209.282
18.11775199,-131.0209291,-0.07778,-9999,-7.778,,,,,181177.5199,-1310209.291
18.12716856,-131.0209291,-0.07707,-9999,-7.707,,,,,181271.6856,-1310209.291
18.13658688,-131.0209291,-0.07707,-9999,-7.707,,,,,181365.8688,-1310209.291
18.14600651,-131.0209293,-0.07707,-9999,-7.707,,,,,181460.0651,-1310209.293
18.15542742,-131.0209302,-0.07707,-9999,-7.707,,,,,181554.2742,-1310209.302
18.16484976,-131.0209298,-0.07707,-9999,-7.707,,,,,181648.4976,-1310209.298
18.17427323,-131.0209274,-0.07707,-9999,-7.707,,,,,181742.7323,-1310209.274
18.18369808,-131.0209233,-0.07698,-9999,-7.698,,,,,181836.9808,-1310209.233
18.19312393,-131.0209184,-0.07698,-9999,-7.698,,,,,181931.2393,-1310209.184
18.20255051,-131.0209131,-0.07698,-9999,-7.698,,,,,182025.5051,-1310209.131
18.21197764,-131.0209063,-0.07698,-9999,-7.698,,,,,182119.7764,-1310209.063
18.22140543,-131.0208972,-0.07698,-9999,-7.698,,,,,182214.0543,-1310208.972
18.23083411,-131.0208852,-0.07698,-9999,-7.698,,,,,182308.3411,-1310208.852
18.24026419,-131.0208708,-0.07698,-9999,-7.698,,,,,182402.6419,-1310208.708
18.24969496,-131.0208552,-0.07698,-9999,-7.698,,,,,182496.9496,-1310208.552
18.25912628,-131.0208378,-0.08497,-9999,-8.497,,,,,182591.2628,-1310208.378
18.2685577,-131.0208198,-0.08497,-9999,-8.497,,,,,182685.577,-1310208.198
18.27798849,-131.0208022,-0.08594,-9999,-8.594,,,,,182779.8849,-1310208.022
18.28741876,-131.0207873,-0.08567,-9999,-8.567,,,,,182874.1876,-1310207.873
18.29684868,-131.0207763,-0.08567,-9999,-8.567,,,,,182968.4868,-1310207.763
18.30627786,-131.0207699,-0.08349,-9999,-8.349,,,,,183062.7786,-1310207.699
18.31570601,-131.0207666,-0.08485,-9999,-8.485,,,,,183157.0601,-1310207.666
18.32513327,-131.0207636,-0.08542,-9999,-8.542,,,,,183251.3327,-1310207.636
18.33455916,-131.0207595,-0.08316,-9999,-8.316,,,,,183345.5916,-1310207.595
18.3439835,-131.0207519,-0.08316,-9999,-8.316,,,,,183439.835,-1310207.519
18.35340579,-131.020741,-0.08316,-9999,-8.316,,,,,183534.0579,-1310207.41
18.36282504,-131.020727,-0.08316,-9999,-8.316,,,,,183628.2504,-1310207.27
18.37224051,-131.0207124,-0.08316,-9999,-8.316,,,,,183722.4051,-1310207.124
18.38165226,-131.0206985,-0.07721,-9999,-7.721,,,,,183816.5226,-1310206.985
